LabelSeiteOrganisation;LabelSeiteSeite;LabelSeiteDatum;LabelSeiteSeiten;t1;T2;T21;T31;T22;T32;T23;T33;T24;T34;T25;T35;T16;T26;T36;T17;T27;T37;T18;T28;T38;T19;T29;T39;T20;T30;T40;TH1;TH11;TH21;TH31;TH2;TH12;TH22;TH32;TH3;TH13;TH23;TH33;TH4;TH14;TH24;TH34;TH5;TH15;TH25;TH35;TH6;TH16;TH26;TH36;TH7;TH17;TH27;TH37;TH8;TH18;TH28;TH38;TH9;TH19;TH29;TH39;TH10;TH20;TH30;TH40;T3;T4;T5;T6;T7;T8;T9;T10;t11;t12;T13;T14;T15
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0523 003;"Andreas Kulka
Telefunken - Gesellschaft für Drahtlose Telegraphie mbH";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 0,01 kg
Objektmaß HxBxT: 60 x 135 x 55 mm";;;RZ 6.KTD.SR 04.F 26.B 04.;;;;https://www.radiomuseum.org/r/braun_bsk239d_bsk_239_d.html#google_vignette;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-009.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0523-003-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1939 - 1941;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0549 0;"Max Braun oHG (Elektrogeräte)
Hans Gugelot
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 11,8 kg
Objektmaß HxBxT: 355 x 540 x 340 mm";;;RZ 6.KTD.SR 03.F 11.B 02.;;;;Quelle: https://www.hansgugelot.com/braun-pk-g-g11/, Stand: 05.07.2024;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0549-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1955;
;;;;1/2024/0563 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,85 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-005.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0563 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,85 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-005.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0563 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,85 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-005.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0563 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,85 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-005.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0563 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,85 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-005.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0563 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 1,85 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-005.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0563-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0564 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,15 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0564 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,15 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0564 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,15 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0564 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,15 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0564 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,15 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0564 0;"Siemens & Halske AG
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,15 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0564-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1960er Jahre;
;;;;1/2024/0565 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
;;;;1/2024/0565 0;"unbekannt
unbekannt";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Masse: 2,05 kg
Objektmaß HxBxT: 150 x 240 x 185 mm";;;RZ 6.KTD.SR 05.F 13.B 09;;Das Tischtelefon W 48 war nach dem W46, welches nicht die Zulassung durch die Deutsche Post erhielt, das zweite deutsche Nachkriegstelefon. Es wurde 1948 für die Deutsche Post in den westlichen Besatzungszonen (ab 1950 Deutsche Bundespost) entwickelt und ;;;"\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-000.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-001.JPG
\\dtmbgw2\museumplus\Objektbilder\verknüpft\2024\1-2024-0565-000-002.JPG
\\dtmbgw2\museumplus\Objektbilder\ve";1959;
